name,description,gx_media_links,WKT,longitude,latitude
"Bunker","<a href=""https://www.youtube.com/watch?v=Tx31a1kF_y4""><img src=""https://img.youtube.com/vi/Tx31a1kF_y4/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/Tx31a1kF_y4"">https://www.youtube.com/embed/Tx31a1kF_y4</a><br><br>","https://www.youtube.com/embed/Tx31a1kF_y4","POINT Z (1.5895638 50.8330379 0)",1.5895638,50.8330379
"Riesen Bunker Batterie Todt
","<a href=""https://www.youtube.com/watch?v=Tx31a1kF_y4""><img src=""https://img.youtube.com/vi/Tx31a1kF_y4/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/Tx31a1kF_y4"">https://www.youtube.com/embed/Tx31a1kF_y4</a><br><br>","https://www.youtube.com/embed/Tx31a1kF_y4","POINT Z (1.594501 50.8397071 0)",1.594501,50.8397071
"Kasserne",,,"POINT Z (12.50463 49.97611 0)",12.50463,49.97611
"Riesen Bunker 
","<a href=""https://www.youtube.com/watch?v=Tx31a1kF_y4""><img src=""https://img.youtube.com/vi/Tx31a1kF_y4/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/Tx31a1kF_y4"">https://www.youtube.com/embed/Tx31a1kF_y4</a><br><br>","https://www.youtube.com/embed/Tx31a1kF_y4","POINT Z (1.5975461 50.8402856 0)",1.5975461,50.8402856
"Camp hitfeld","https://www.facebook.com/groups/630193237595288/permalink/631849184096360/",,"POINT Z (6.1346182 50.7343119 0)",6.1346182,50.7343119
"Sonderwaffenlager","https://www.facebook.com/groups/630193237595288/permalink/679023156045629/",,"POINT Z (10.1120103 49.7271534 0)",10.1120103,49.7271534
"Pioneer Kaserne","https://www.facebook.com/groups/630193237595288/permalink/720971921850752",,"POINT Z (8.94979 50.12728 0)",8.94979,50.12728
"Verlassener Panzer/Militärgelände",,,"POINT Z (6.934083 49.471117 0)",6.934083,49.471117
"ehem. ""Hinrich-Wilhelm-Kopf-Kaserne",,,"POINT Z (8.646661 53.814456 0)",8.646661,53.814456
"ehem. Standortübungsplatz Hermeskeil",,,"POINT Z (6.898231 49.666014 0)",6.898231,49.666014
"ehem. StoSchAnl Hermeskeil(Standortschießanlage)",,,"POINT Z (6.901053 49.659817 0)",6.901053,49.659817
"Ehem. STOV - St. Wendel ",,,"POINT Z (7.12045 49.468722 0)",7.12045,49.468722
"Munitionsdepot Schmidtenhöhe bei Koblenz",,,"POINT Z (7.634114 50.330981 0)",7.634114,50.330981
"ehem. Standortmunitionsniederlage Kähkopf",,,"POINT Z (7.5599 50.307944 0)",7.5599,50.307944
"ehem. Standortmunitionsniederlage bei Koblenz",,,"POINT Z (7.496853 50.337644 0)",7.496853,50.337644
"NVA-Hinterlassenschaften am Seeberg","keine genauen Angaben bekannt",,"POINT Z (10.784417 50.919342 0)",10.784417,50.919342
"Gotha: Relikte des sowjetischen Militärgeländes Krahnberg","keine genauen Angaben bekannt",,"POINT Z (10.642261 50.956769 0)",10.642261,50.956769
"Old Argonner Kaserne, Hanau",,,"POINT Z (8.954158 50.117647 0)",8.954158,50.117647
"Željava Air Base",,,"POINT Z (15.757452 44.836726 0)",15.757452,44.836726
"Husterhöhe Army Field","keine genauen Angaben bekannt",,"POINT Z (7.612589 49.230208 0)",7.612589,49.230208
"Fort St Michel",,,"POINT Z (5.88076 48.690531 0)",5.88076,48.690531
"Kaserne Zweibrücken","keine genauen Angaben vorhanden",,"POINT Z (7.370011 49.242156 0)",7.370011,49.242156
"Kavallerieschule Krampnitz","keine genauen Informationen vorhanden",,"POINT Z (13.0433 52.457306 0)",13.0433,52.457306
"Gebäude eines Truppenübungsplatzes",,,"POINT Z (9.003062 52.256301 0)",9.003062,52.256301
"Schießwerterhäuschen Pfaffendorf(RLP)",,,"POINT Z (7.623978 50.339378 0)",7.623978,50.339378
"panzer - hartziel!",,,"POINT Z (8.579966 52.982839 0)",8.579966,52.982839
"Porta Westfalica, Kaiser Wilhelm Denkmal ","GENAUER EINGANG WIRD NOCH GESUCHThttps://www.facebook.com/groups/630193237595288/permalink/633737617240850/",,"POINT Z (8.904979 52.24466 0)",8.904979,52.24466
"Krampnitz Kaserne","keine genauen Angaben vorhanden",,"POINT Z (13.042931 52.461219 0)",13.042931,52.461219
"Konzentratbunker eines Erzbergwerks.","https://www.facebook.com/groups/630193237595288/permalink/695247887756489/",,"POINT Z (8.18591 52.54762 0)",8.18591,52.54762
"russische kaserne","https://www.facebook.com/groups/630193237595288/permalink/670210466926898/",,"POINT Z (12.336183 51.721737 0)",12.336183,51.721737
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/754233508524593/",,"POINT Z (7.22225 49.056878 0)",7.22225,49.056878
"Ehem. Panzerkaserne der Wehrmacht/Sowjets",,,"POINT Z (13.842626 52.824551 0)",13.842626,52.824551
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/725533404727937/",,"POINT Z (10.675175 50.938531 0)",10.675175,50.938531
"Die Ruinen eines Camps der Maginot Linie.","Aufpassen, Gäste sind nicht von jedem Anwohner gerne gesehen!",,"POINT Z (6.420449 49.237346 0)",6.420449,49.237346
"Flugzeug im wald","https://www.facebook.com/groups/630193237595288/permalink/654403615174250/",,"POINT Z (3.51687 50.76517 0)",3.51687,50.76517
"militär","https://www.facebook.com/groups/630193237595288/permalink/654003008547644/",,"POINT Z (6.4999375 51.0228125 0)",6.4999375,51.0228125
"Eschborn Airfield","https://www.facebook.com/groups/630193237595288/permalink/679466606001284/       Wichtig !!!   https://www.facebook.com/groups/630193237595288/permalink/765480737399870/",,"POINT Z (8.549973 50.135776 0)",8.549973,50.135776
"Luftschutzbunker Aachen",,,"POINT Z (6.090862 50.766533 0)",6.090862,50.766533
"Army Lost Place Oberdachstetten","https://www.facebook.com/groups/630193237595288/permalink/753589758588968",,"POINT Z (10.40058 49.43695 0)",10.40058,49.43695
"Schießplatz bzw. Schießstände",,,"POINT Z (13.175389 52.367306 0)",13.175389,52.367306
"Ehem. Verladerampe der Sowjetischen Armee","https://www.facebook.com/groups/630193237595288/permalink/738699110078033",,"POINT Z (13.747318 51.602683 0)",13.747318,51.602683
"kaserne ggü olympisches Dorf","wird teilw. abgerissen Die Gebäude an der Bundesstraße stehen aber unter Denkmalschutz",,"POINT Z (13.008063 52.531496 0)",13.008063,52.531496
"Ehem. Gelände der NVA",,,"POINT Z (13.920809 51.991795 0)",13.920809,51.991795
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/634574983823780/",,"POINT Z (6.434515 51.220605 0)",6.434515,51.220605
"Bunker","Ko's sind auf einem Bunker<br>Auf dem Gelände sind noch diverse andere Bunker im Wald ist noch eine alte tranpotable Brücke finde ich gerade nicht neue traniningshäuser der BW sind auch da ist frei zugänglich wenn nicht geübt wird",,"POINT Z (8.584232 52.995089 0)",8.584232,52.995089
"Alte Kaserne krefeld","https://www.facebook.com/groups/630193237595288/permalink/647284032552875/",,"POINT Z (6.529652 51.341601 0)",6.529652,51.341601
"kleiner Beobachtungsbunker",,,"POINT Z (14.73433 50.9005 0)",14.73433,50.9005
"Bunkeranlage der GSSD","https://www.facebook.com/groups/630193237595288/permalink/754181218529822/",,"POINT Z (12.721947 51.917158 0)",12.721947,51.917158
"ehemaliger Natostützpunk in Gießen",,,"POINT Z (8.731842 50.60049 0)",8.731842,50.60049
"alte Schiessanlage Schmidtenhöe bei Koblenz",,,"POINT Z (7.634031 50.333942 0)",7.634031,50.333942
"ehemaligen HAWK Stellung",,,"POINT Z (9.229717 51.895589 0)",9.229717,51.895589
"Fliegerhorst","https://www.facebook.com/groups/630193237595288/permalink/716834332264511/",,"POINT Z (8.9650893 50.1617396 0)",8.9650893,50.1617396
"Muna Altenhain",,,"POINT Z (12.706604 51.297096 0)",12.706604,51.297096
"Belgische Kaserne","<a href=""https://www.youtube.com/watch?v=iYlofeWwsmA""><img src=""https://img.youtube.com/vi/iYlofeWwsmA/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/iYlofeWwsmA"">https://www.youtube.com/embed/iYlofeWwsmA</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/646568952624383/","https://www.youtube.com/embed/iYlofeWwsmA","POINT Z (6.80043888888889 50.8901472222222 0)",6.80043888888889,50.8901472222222
"Ehe. Army Übungsgelände","https://www.facebook.com/groups/630193237595288/permalink/715406035740674/",,"POINT Z (10.215595 49.754073 0)",10.215595,49.754073
"Militär","https://www.facebook.com/groups/630193237595288/permalink/668672810413997/",,"POINT Z (15.1827222222222 51.7993055555556 0)",15.1827222222222,51.7993055555556
"Führungsbunker
Wismut, OV Aue",,,"POINT Z (12.646859 50.64376 0)",12.646859,50.64376
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/657769928170952/",,"POINT Z (13.758694 52.028824 0)",13.758694,52.028824
"Alte kaserne der NVA","https://www.facebook.com/groups/630193237595288/permalink/723126184968659/",,"POINT Z (12.107947 53.609929 0)",12.107947,53.609929
"Militär-Übungsgebäude",,,"POINT Z (10.28381 49.82663 0)",10.28381,49.82663
"Ehem. Army Logistikhalle","https://www.facebook.com/groups/630193237595288/permalink/715404755740802/",,"POINT Z (10.210106 49.75207 0)",10.210106,49.75207
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/651110775503534/",,"POINT Z (12.654179 53.171951 0)",12.654179,53.171951
"Marine Munitionslager",,,"POINT Z (13.4 54.380083 0)",13.4,54.380083
"panzer hartziel",,,"POINT Z (8.572287 52.984378 0)",8.572287,52.984378
"Haus der Offiziere Legal LP","https://www.facebook.com/photo.php?fbid=305888160809526&set=pcb.305889977476011&type=3&theater&ifg=1",,"POINT Z (13.484478 52.163977 0)",13.484478,52.163977
"Zugang zu Flugzeughallen",,,"POINT Z (13.069356 51.983351 0)",13.069356,51.983351
"U-Verlagerung","https://www.facebook.com/groups/630193237595288/permalink/700737667207511/",,"POINT Z (7.0415862 49.1266626 0)",7.0415862,49.1266626
"Army Lost Place Brönnhof",,,"POINT Z (10.228172 50.117758 0)",10.228172,50.117758
"US-Army-gelände","Ehemaliges Armi Gelände.<br>Zugang ist möglich wenn die ""Rocker"" nicht da sind",,"POINT Z (7.221862 50.05761 0)",7.221862,50.05761
"Millitär","https://www.facebook.com/groups/630193237595288/permalink/676835512931060/",,"POINT Z (13.622919 54.506703 0)",13.622919,54.506703
"Technische Abteilung 4120 (TA-4120), der 41. Fla-Raketenbrigade (41. FRBr) „Hermann Duncker",,,"POINT Z (13.560588 52.727714 0)",13.560588,52.727714
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/699345347346743/",,"POINT Z (6.26777777777778 50.9588888888889 0)",6.26777777777778,50.9588888888889
"Flakstellung","https://www.facebook.com/groups/630193237595288/permalink/646630549284890/",,"POINT Z (10.085805 54.312591 0)",10.085805,54.312591
"Maginotlinie Unterstand",,,"POINT Z (7.770117 48.987622 0)",7.770117,48.987622
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/759733764641234/",,"POINT Z (13.372972 53.054806 0)",13.372972,53.054806
"Festung Landro Süd",,,"POINT Z (12.233495 46.644932 0)",12.233495,46.644932
"Napola","https://www.facebook.com/groups/630193237595288/permalink/684581738823104/",,"POINT Z (11.2356875 51.7105625 0)",11.2356875,51.7105625
"Pionierlager","https://www.facebook.com/groups/630193237595288/permalink/720393028575308/",,"POINT Z (12.486805 50.429099 0)",12.486805,50.429099
"Munitionsdepot","https://www.facebook.com/groups/630193237595288/permalink/759954514619159/",,"POINT Z (6.1636855 51.2574402 0)",6.1636855,51.2574402
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/665750407372904/",,"POINT Z (8.19464 48.841736 0)",8.19464,48.841736
"Bunker Maginotlinie","Werk beim Einmarsch der deutschen Truppen von den eigenen Soldaten gesprengt,nach dem Krieg Illegales Waffenlager,danach zubetoniert",,"POINT Z (5.451605 49.498513 0)",5.451605,49.498513
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/675111796436765/",,"POINT Z (9.942415 57.585014 0)",9.942415,57.585014
"Bunker",,,"POINT Z (12.679365 51.177367 0)",12.679365,51.177367
"Bunker mit wachenden Statuen","https://www.facebook.com/groups/630193237595288/permalink/684324812182130/",,"POINT Z (9.601622 52.873896 0)",9.601622,52.873896
"Panzer","https://www.facebook.com/groups/630193237595288/permalink/697963284151616/",,"POINT Z (8.762277 51.024405 0)",8.762277,51.024405
"Ehemaliger Stasi Bunker","https://www.facebook.com/groups/630193237595288/permalink/681906269090651/",,"POINT Z (11.591672 53.590013 0)",11.591672,53.590013
"bunker","https://www.facebook.com/groups/630193237595288/permalink/634553123825966/",,"POINT Z (7.2406001 51.25325 0)",7.2406001,51.25325
"Stellung Plökenpass mit MG Stand,Minenwerfer","die Stellung konnte nie von den Italienern erobert werden",,"POINT Z (12.946851 46.607552 0)",12.946851,46.607552
"Millitär","https://www.facebook.com/groups/630193237595288/permalink/674491163165495/",,"POINT Z (6.3114 51.171937 0)",6.3114,51.171937
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/648760022405276/",,"POINT Z (8.1176677 56.1607009 0)",8.1176677,56.1607009
"Mine","https://www.facebook.com/groups/630193237595288/permalink/649209912360287/",,"POINT Z (5.56976944444444 50.46705 0)",5.56976944444444,50.46705
"Maginotlinie Werk zerstört",,,"POINT Z (6.754579 48.966252 0)",6.754579,48.966252
"Bunker",,,"POINT Z (14.03165 48.15093 0)",14.03165,48.15093
"Kampfjets",,,"POINT Z (17.514304 47.353995 0)",17.514304,47.353995
"Ehemaliger Truppenübungsplatz Sulzheim",,,"POINT Z (10.362644 49.954527 0)",10.362644,49.954527
"Polizei","https://www.facebook.com/groups/630193237595288/permalink/640862276528384/",,"POINT Z (7.129707 50.706429 0)",7.129707,50.706429
"Kaserne","https://www.facebook.com/photo.php?fbid=3105088136285823&set=pcb.659745671306711&type=3&theater&ifg=1",,"POINT Z (12.680419 53.179883 0)",12.680419,53.179883
"Pionierlager DDR",,,"POINT Z (13.44528 53.09329 0)",13.44528,53.09329
"Militär","https://www.facebook.com/groups/630193237595288/permalink/653995931881685/",,"POINT Z (9.1794523 52.1171244 0)",9.1794523,52.1171244
"hemalige NVA - 2.Nachrichtenbrigade ""Fritz Große"" Niederlehme",,,"POINT Z (13.669184 52.340608 0)",13.669184,52.340608
"Bunker B","https://www.facebook.com/groups/630193237595288/permalink/702591903688754/",,"POINT Z (8.642896 52.872406 0)",8.642896,52.872406
"Bundeswehr Übungsdorf","https://www.facebook.com/groups/630193237595288/permalink/672114463403165/",,"POINT Z (8.03055555555556 50.6855555555556 0)",8.03055555555556,50.6855555555556
"Mühlheim Erdbunker unterm Schloss","https://www.facebook.com/groups/630193237595288/permalink/671564363458175/",,"POINT Z (6.873063 51.427188 0)",6.873063,51.427188
"Bunker 
","https://www.facebook.com/groups/630193237595288/permalink/633729950574950/",,"POINT Z (8.205515 56.702661 0)",8.205515,56.702661
"Panzerwrack Elsass Lothringen",,,"POINT Z (7.533449 49.053053 0)",7.533449,49.053053
"Fort","https://www.facebook.com/groups/630193237595288/permalink/672139333400678/",,"POINT Z (-3.031075 43.367113 0)"
"Satellitenstation","https://www.facebook.com/groups/630193237595288/permalink/642572173024061/",,"POINT Z (5.145196 50.13013 0)",5.145196,50.13013
"Radarstation","https://www.facebook.com/groups/630193237595288/permalink/664000690881209/",,"POINT Z (6.3989481 50.28382 0)",6.3989481,50.28382
"JVA Bremen
",,,"POINT Z (8.75366 53.1378 0)",8.75366,53.1378
"Brückenstellung Pinzano al Tagliamenti",,,"POINT Z (12.955845 46.184568 0)",12.955845,46.184568
"Überwachungsbunker","https://www.facebook.com/groups/630193237595288/permalink/725972514684026/",,"POINT Z (12.224915 49.132046 0)",12.224915,49.132046
"Maginotlinie Marienthal Blockhaus 1-3",,,"POINT Z (6.800693 49.091767 0)",6.800693,49.091767
"Ehem. Polizeischule ","https://www.facebook.com/groups/630193237595288/permalink/662709344343677/",,"POINT Z (9.52995 52.26904 0)",9.52995,52.26904
"Sonderwaffenlager Brand","https://www.facebook.com/groups/630193237595288/permalink/747421889205755/",,"POINT Z (13.782167 52.011694 0)",13.782167,52.011694
"Militärflugplatz","https://www.facebook.com/groups/630193237595288/permalink/722154078399203/",,"POINT Z (12.514471 53.19688 0)",12.514471,53.19688
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/664162750865003/",,"POINT Z (6.97023 49.202645 0)",6.97023,49.202645
"Heeresbekleidungsamt","https://www.facebook.com/photo.php?fbid=10208152395245170&set=pcb.648674932413785&type=3&theater&ifg=1",,"POINT Z (13.5775273 52.6673926 0)",13.5775273,52.6673926
"Kaserne","https://www.facebook.com/photo.php?fbid=3531591746871904&set=pcb.659491914665420&type=3&theater&ifg=1",,"POINT Z (99.848399 6.323222 0)",99.848399,6.323222
"Panzerhöckerlinie","https://www.facebook.com/groups/630193237595288/permalink/666611837286761/",,"POINT Z (6.1995302 50.7683416 0)",6.1995302,50.7683416
"begehbaren Shelter und die Plotbot Graffitis","https://www.facebook.com/groups/630193237595288/permalink/671784460102832/",,"POINT Z (13.760222 52.031556 0)",13.760222,52.031556
"Funkturm","https://www.facebook.com/photo.php?fbid=3518829234814822&set=pcb.656657371615541&type=3&theater&ifg=1",,"POINT Z (124.610898 11.011779 0)",124.610898,11.011779
"Gefängnis ",,,"POINT Z (11.17352 50.36906 0)",11.17352,50.36906
"Regierungszuchtzentrum für Pferde",,,"POINT Z (8.93931 40.42093 0)",8.93931,40.42093
"Bunker 132",,,"POINT Z (6.336464 50.652367 0)",6.336464,50.652367
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/643861049561840/",,"POINT Z (8.3165465 51.9171568 0)",8.3165465,51.9171568
"Richtfunkstation","https://www.facebook.com/groups/630193237595288/permalink/644653482815930/",,"POINT Z (8.3894392 50.1745914 0)",8.3894392,50.1745914
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/675791826368762/",,"POINT Z (7.152369 51.537305 0)",7.152369,51.537305
"Kontrollstation","https://www.facebook.com/photo.php?fbid=3528413983856347&set=pcb.658795881401690&type=3&theater&ifg=1",,"POINT Z (107.038946 20.73273 0)",107.038946,20.73273
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/650152422266036/",,"POINT Z (6.6980529 50.4415689 0)",6.6980529,50.4415689
"Teufelsberg","https://www.facebook.com/groups/630193237595288/permalink/632197074061571/",,"POINT Z (13.2392013 52.4961334 0)",13.2392013,52.4961334
"kleine Radarstation bei Lockwisch.",,,"POINT Z (10.85328 53.844717 0)",10.85328,53.844717
"Radarstellung bei Grebbin","https://www.facebook.com/groups/630193237595288/permalink/691959794751965/",,"POINT Z (11.850356 53.504627 0)",11.850356,53.504627
"Bunker","<a href=""https://www.youtube.com/watch?v=pcTTwLuHVB4""><img src=""https://img.youtube.com/vi/pcTTwLuHVB4/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/pcTTwLuHVB4"">https://www.youtube.com/embed/pcTTwLuHVB4</a><br><br>","https://www.youtube.com/embed/pcTTwLuHVB4","POINT Z (6.9727297 51.0315181 0)",6.9727297,51.0315181
"Verladestation","https://www.facebook.com/groups/630193237595288/permalink/665950344019577/",,"POINT Z (7.221628 50.381083 0)",7.221628,50.381083
"Gefängnis","https://www.facebook.com/groups/630193237595288/permalink/641081439839801/",,"POINT Z (10.7279799 51.0915016 0)",10.7279799,51.0915016
